date,cons_real,cons_nom,cons_deflator,cons_deflator_norm,ydi_nom,ydi_ann_nom,ydi_ann_r,ydi_ann_8qma,pop_millions,prime_age_share,cons_real_pc,ydi_real_pc,ln_cons_real_pc,ln_ydi_real_pc,d_ln_cons_pc,d_ln_ydi_pc,unemp_rate,fin_deposits,fin_equities,fin_super,fin_loans,housing_wealth,closing_net_worth,fin_deposits_r,fin_equities_r,fin_super_r,fin_loans_r,housing_wealth_r,eq_y,super_y,ilfa_y,nla_y,nla_y_unrestricted,ha_y,debt_y,networth_y,ln_networth_y,hpi,ln_hpi,ln_hp_over_y,mortgage_rate,hicp_4q_ann,real_rate,mortgage_burden,housing_loan_flow,fhb_loans,non_fhb_loans,cci_ratio,fhb_share,ln_y_over_c,d2000_gst,d2008_gfc,d2020_covid,d2020_rebound,d_neg_gearing_8587,d_recession_1991,d_apra_2014,d_apra_2017,d_jobkeeper_2020,compensation_of_employees,prop_inc_rec,social_assistance_benefits,prop_inc_pay,gos_dwellings,gross_mixed_income,income_tax_payable,total_income_rec,total_income_pay,wage_share,labour_force,pop_total_thousands,m3_aggregate,credit_total_d02,m3_household_proxy,labour_transfer_nom,labour_transfer_real_pc,ln_labour_transfer_real_pc,scaled_income_real_pc,ln_scaled_income_real_pc,property_tax_share,npy_rec_nom,npy_pay_nom,npy_nom,npy_real_pc,ln_npy_real_pc,housing_wealth_proxy,networth_y_raw_proxy,networth_y_proxy,ln_networth_y_proxy,ha_y_proxy,fin_deposits_proxy,fin_loans_proxy,nla_y_proxy,eq_y_proxy,super_y_proxy,networth_y_disagg_proxy,ln_networth_y_disagg_proxy,lf_share,mortgage_interest_burden_rba,mortgage_payment_burden_rba,sdmma_1979_01,sdmma_1986_01,sdmma_1990_09,sdmma_1992_01,sdmma_1993_01,sdmma_1998_09,sdmma_2007_09,sdmma_2008_12,sdmma_2009_01,sdmma_2014_12,sdmma_2017_03,sdmma_2019_01,sdmma_2019_09,sdmma_2020_04,sdmma_2021_12,cci_kalman,cci_pca,cci_creditgap,macropru_intensity
1979-01-01,             89903,             17080,18.998253673403557,23.555372548308394,             22034,             88136,35095.093649328068,             79369,10.661466666666668,0.3832704647196819,8432.5171020872676, 8773.773412332017,9.0398505950496411,9.0795222564932168,0.0061944685856509807,0.017036215849245195,6.3720205999999999,,,,,,,,,,,,,,,,,,,,,37.727749674973857,3.6303958893396775,-5.3896044704153647,9.1300000000000008,9.7379293719191971,-0.60792937191919627,,,,,,,0.039671661443575701,0,0,0,0,0,0,1.442060436615604e-25,2.6423831115746062e-27,0,             16146,              2549,              2044,              1070,              1609,              3992,              3230,             27498,              5464,58.299999999999997,6462.7496578999999,10660.700000000001,51.809333333333335, 50.33166341176635,30.204841333333334,             18190,7243.1214654769628,8.8878075341053755,8008.4474389044899,8.9882521934232358,0.15121099716343006,             23340,3905.5884791621211,19434.411520837879,7738.6367924955266,8.9539808260713656,215072.93235850905,2.7829465109812381,4.6628892125366566,1.5396352587055631,2.4402393160400861,43431.705709353475,26402.958051086876,0.19320989900002949,0.59891463458174155,0.19026976735184048,3.4226336169736977,  1.23041031817039, 606.1782923456434,,,0.050000000000000003,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.99110863403730498,,,
1979-04-01,             90306,             17523, 19.40402631054415,24.058478033795044,             22423,             89692, 34816.94932117912,           81562.5,10.707666666666666,0.38366305956800378,8433.7701958098569,8704.2373302947799, 9.039999186580518,9.0715652355317555,0.00014859153087698473,-0.0079570209614612253,6.4984038000000002,,,,,,,,,,,,,,,,,,,,,38.036125416087422,3.6385363769713575,-5.3946404851221637,9.1300000000000008,9.4872883608549721,-0.35728836085497129,,,,,,,0.031566048951237491,0,0,0,0,0,0,2.138991074354224e-25,3.9194154053260603e-27,0,             16179,              2630,              2087,              1101,              1686,              4360,              3419,             28142,              5719,57.399999999999999,6486.0928131999999,           10706.5,52.268333333333331,53.042787098432584, 30.00202333333333,             18266,7090.5587599859273,8.8665194260098499,7897.3980451403531,8.9742886228291034,0.15336507710894748,             23826,4093.6448013645086,19732.355198635491, 7659.773568862297,8.9437377020969819,217770.48324947275, 2.762481677103934,4.6285999249968865,1.5322544303591481,2.4279811270734597,43140.072603542758,27825.157917297191,0.17075006339746651,0.59891463458174155,0.20249266461213003,3.4001384896647977,1.2238161630469322,605.74287705382437,,,0.14999999999999999,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.99110120402375224,,,
1979-07-01,             90435,             17995,19.898269475313761,24.671275508538809,             22805,             91220,34390.313738435856,           83878.5,10.751333333333333,0.38410093979034465,  8411.51485087121, 8597.578434608964,9.0373568617014008, 9.059235865220197,-0.0026423248791171972,-0.012329370311558563,6.2717966000000001,,,,,,,,,,,,,,,,,,,,,38.799318359778276,3.6584026784279562,-5.387596993947521,9.1300000000000008, 10.00174674384311,-0.87174674384310968,,,,,,,0.021879003518796125,0,0,0,0,0,0,3.1866692405804339e-25,5.8391456902083771e-27,0,             16703,              2648,              2026,              1141,              1739,              4405,              3584,             28772,              5967,57.100000000000001,6505.4210338000003,10750.700000000001,53.457666666666668,55.181377376747299,30.524327666666668,             18729,7060.9097347858497,8.8623291798042505,7829.2440846974068,8.9656212434173757,0.15247462811066315,             24385,4279.5309328513831,20105.469067148617,7579.8442126469881,8.9332479260039719,223045.94075377236,2.7797661523836772,4.6575604504716841,1.5384918025766745, 2.445142959370449, 43891.09684650143,28947.018503244075,0.16382458170639505,0.59891463458174155,0.21485137184197836, 3.422733547500564,1.2304395147129488,605.08039627333051,,,0.29999999999999999,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.99109549225768612,,,
1979-10-01,             90811,             18477,20.346654039708845,25.227214261689745,             23428,             93712,34400.956807766517,           86155.5,10.798300000000001,0.38458178592478864,8409.7496828204439,8600.2392019416293,9.0371469882934061,9.0595452960340506,-0.00020987340799472065,0.00030943081385359505,6.3836481000000003,,,,,,,,,,,,,,,,,,,,,40.410470489995717, 3.699088921932669,-5.3695038920639737,9.1300000000000008,8.9216457154320352,0.20835428456796556,,,,,,,0.022398307740644441,0,0,0,0,0,0,4.768343243368999e-25,8.7373520114314945e-27,0,             17261,              2770,              2125,              1178,              1797,              4422,              3774,             29662,              6234,57.100000000000001,6571.5663520999997,           10797.6,56.076999999999998,57.602478435566333,32.019967000000001,             19386,7116.4519877428911,8.8701645638769318,7858.3455948422597,8.9693313791516012,0.15396803991639135,             25095,4474.9246173555393, 20620.07538264446, 7569.471600341918,8.9318785421909972, 233322.8093421238, 2.831470637080884,4.7441924726765823,1.5569212326845063,2.4897858261708619, 46041.68478225002,30217.078448818953,0.16886424719812904,0.59891463458174155,0.22734588904138542,3.4849105969921181,1.2484423902226283,608.57416001592833,,,               0.5,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.99109149873224056,,,
1980-01-01,             91947,             19287,20.976214558386896,26.007787719340129,             24273,             97092,34423.986132441489,             88452,10.844733333333334,0.38509286263909587,8478.4934007905522,8605.9965331103722, 9.045288048000538, 9.060214510552818,0.0081410597071318591,0.00066921451876744698,6.1470558000000004,,,,,,,,,,,,,,,,,,,,,41.258469033062418,3.7198564015999205,-5.3798783049236505,9.2966666666666669,10.411277367837046,-1.1146107011703794,,,,,,,0.014926462552280029,0,0,0,0,0,0,7.135066607176762e-25,1.3074056415424297e-26,0,             17744,              2809,              2215,              1222,              1837,              4704,              3831,             30657,              6384,                57,6610.0753812000003,           10844.1,58.826999999999998,59.475867842471217,33.531390000000002,             19959,7076.4670541074411,8.8645300584868654,7841.2317936089066,8.9671512175346919,0.15154777049287274,             26011,4581.4204912418045,21429.579508758194,7597.8612844883646,8.9356220767354753,239243.35674470197,2.8094461618331272,4.7072899710872385,1.5491123647465777,2.4640892838205204,48214.968138183605,31199.820098328928,0.17524768302079138,0.59891463458174155,0.23984040624079256,3.4780920076638457,1.2464838697696052,609.51940246263928,,,0.69999999999999996,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.99108922344261541,,,
1980-04-01,             92256,             19766,21.425164758931668,26.564427788015209,             25319,            101276,35001.057347504699,           91156.5,10.892433333333335,0.38562012379965482,8469.7328114623906,8750.2643368761746,9.0442542418666463,9.0768391888240547,-0.0010338061338917015,0.016624678271236704,6.1147650999999996,,,,,,,,,,,,,,,,,,,,,42.761724398885725,3.7556434127264517,-5.3818929708293686,9.8800000000000008,  10.4160776533746,-0.53607765337459945,,,,,,,0.032584946957408434,0,0,0,0,0,0,1.0629823358868982e-24,1.947773131368683e-26,0,             18354,              3042,              2252,              1309,              1962,              4838,              3870,             31884,              6565,56.700000000000003,      6653.4361454,             10892,59.074333333333335,62.507714750472971,33.495147000000003,             20606,7121.4481980200817,8.8708663823216565,7935.8562674481282, 8.979146537340025,0.15694392171622129,             26880,4648.6270229582233,22231.372977041778,7683.1782503574941,8.9467885752177274,249050.84628621736,2.7898613026404813,4.6744751008415868,1.5421168785421679,2.4591299645149629, 48162.85413127151,32790.264786683372,0.15178906497677769,0.59891463458174155,0.25219911347064083,3.4620327775441231,1.2418559245151262,610.83101835830985,,,0.84999999999999998,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.99109946645992553,,,
1980-07-01,             92979,             20380,21.918927929962681,27.176630132726082,             25877,            103508, 34809.89968723886,             93681,10.941466666666667,0.38616413113362169,8497.8552540183518,8702.4749218097149,9.0475690875829251,9.0713627379589159,0.0033148457162788247,-0.0054764508651388155,6.0741876000000001,,,,,,,,,,,,,,,,,,,,,  43.7947116702777,3.7795130719714529,-5.3753312588122784,             10.25,10.154945670807169,0.095054329192830522,,,,,,,0.023793650375990794,0,0,0,0,0,0,1.5836312519788395e-24,2.9017927189039663e-26,0,             19057,              2971,              2354,              1318,              2020,              4644,              3919,             32550,              6673,58.100000000000001,6714.4130555000002,10940.700000000001,61.099333333333334,64.743305840128471, 35.49871266666667,             21411,7200.5522491350548,8.8819130033315119,7951.5135854723849,8.9811175776365957,0.15333333333333332,             27559, 4754.086666666667,22804.913333333334,7669.3274482118222,8.9449842044947321, 256215.3318214769,2.8182753457524403,4.7220834665031282,1.5522501145984029,2.4753191233670528,51043.792105542547,33963.010008248195,0.16501895599658337,0.59891463458174155,0.26455782070048917,3.5038105346458672,1.2538511004495378,613.66663721195209,,,0.94999999999999996,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.99114922798110738,,,
1980-10-01,             93859,             21039,22.415538200918398,27.792362512384461,             26857,            107428, 35146.94026943393,             96508,10.997766666666667,0.38673866485940428,8534.3690991807416,8786.7350673584824,9.0518567132439749, 9.080998484518771,0.0042876256610497876,0.0096357465598551073,6.0550588000000003,,,,,,,,,,,,,,,,,,,,,43.316766656744505,3.7685397807678873,-5.4183441320637948,              10.5,10.168178793288995,0.33182120671100535,,,,,,,0.029141771274796113,0,0,0,0,0,0,2.369652075653092e-24,4.3420708772156099e-26,0,             19876,              3321,              2452,              1402,              2086,              4845,              4393,             34149,              7292,57.399999999999999,6713.4442173999996,             10997,64.164999999999992,67.466187200896627,36.830709999999996,             22328,7304.9938780943594,8.8963134861412403,8045.8644727264209,8.9929135083119949,0.15833552959091043,             28742,5194.4320185071301, 23547.56798149287,7703.9967730569751,8.9494945346119561,254723.16014389246,2.7139467377582425, 4.547278547021012,1.5145289324829729,2.3711058582854792,52959.078319052089,35391.377709078864,0.16352999785878192,0.59891463458174155,0.27705233789989619,3.4106028286258989,1.2268890582594651,610.43704789154151,,,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.99122468397144836,,,
1981-01-01,             94334,             21658,22.958848347361503,28.465996685753751,             27434,            109736,34862.346801836786,             99208,11.057733333333333,0.38734860620846839,8531.0431312022956,8715.5867004591964,9.0514669227161342,9.0728682764522883,-0.00038979052784071655,-0.0081302080664826804,5.9157840999999998,,,,,,,,,,,,,,,,,,,,,46.978544701531398,3.8496910017720727,-5.3530117260322019,              11.5,9.4518187895913606,2.0481812104086394,,,,,,,0.021401353736154149,0,0,0,0,0,0,3.5458071142700834e-24,6.4972178680926264e-26,0,             20579,              3397,              2453,              1517,              2179,              4765,              4514,             35020,              7586,57.600000000000001,6757.0648472000003,             11057,66.222999999999999,69.881409422664703,38.144448000000004,             23032,7317.1026057073777,8.8979697097059471,8016.3446530832871, 8.989237818044483,0.15922330097087378,             29444,5350.2660194174759,24093.733980582525,7654.4079407146919,8.9430369622809085,277762.47455462214,2.8787902106384613,4.8234774780522933,1.5734951364048189,2.5311882568584796,54848.109337805603,36658.353737343568,0.16575923671777754,0.59891463458174155,0.28954685509930328, 3.585408983257302,1.2768725493459498,611.07142336584957,,,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.99131805846847743,,,
1981-04-01,             96208,             22527,23.414892732413104,29.031432623873332,             28593,            114372,35457.959154923032,            102293,           11.1106,0.38798988960857078, 8659.118319442694,8864.4897887307579,9.0663681856855103,9.0898086634093787,0.014901262969376106,0.016940386957090325,5.5549037999999999,,,,,,,,,,,,,,,,,,,,,48.782433306867098,3.8873702748332528,-5.3519416902985339,              11.5,9.2868736173987276,2.2131263826012724,,,,,,,0.023440477723868369,0,0,0,0,0,0,5.2594534710385881e-24,9.6372458983765376e-26,0,             21483,              3700,              2537,              1616,              2281,              4730,              4641,             36478,              7886,58.600000000000001,6780.6861823999998,11110.200000000001,67.001000000000005,73.901554159343959,39.262586000000006,             24020,7446.7542659151823,8.9155335474376169,8155.6220273229701,9.0064627877223646,0.16396184001315861,             30497,5509.0531004989307,24987.946899501068,7746.8401403131402,8.9550403153748697,289807.00130874786,2.8771866130586847,4.8207906143894501,1.5729379424930354, 2.533898168334451,56455.886052224312,38767.239191286782,0.15465889256931356,0.59891463458174155,0.30176975235959291,3.5892414478450991,1.2779408843091964,610.28982974816836,,,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.99147795191675736,,,
1981-07-01,             98493,             23557,23.917435756855816, 29.65452084902287,             29366,            117464,35476.191882510306,          105573.5,11.165466666666667,0.38868821540863951,8821.2166083519423,8869.0479706275764,9.0849150769432097,9.0903227381596121,0.018546891257699372,0.00051407475023346194,         5.8241844,,,,,,,,,,,,,,,,,,,,,49.075389627277666,3.8933576795559217,-5.3677038213850361,11.833333333333334,9.1177261647054308,2.7156071686279031,,,,,,,0.0054076612164024596,0,0,0,0,0,0,7.835534612262311e-24,1.4357570462297622e-25,0,             22011,              3986,              2590,              1732,              2369,              4994,              4957,             37776,              8410,57.799999999999997,      6815.3741215,           11165.5,68.810333333333332, 77.10911297475765,39.772372666666662,             24601,7429.9342479537227,8.9132722881374828,8149.4911092906495,9.0057107637075795,0.16822850487081745,             31421,5844.0913013553582,25576.908698644642, 7724.675821992817,8.9521751360948265,292987.12542739289,2.8328636696695115,4.7465265299804482, 1.557413093701626,2.4942716528246347,57188.911074169533,40449.858741467659,0.14250368055490936,0.59891463458174155,0.31412845958944119, 3.549818427550727, 1.266896455010454,610.39760584719545,,,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.99163956406538623,,,
1981-10-01,             98758,             24249,24.553960185503961,30.443728652574642,             30640,            122560,35864.694809931687,          109179.5,11.224933333333333,0.3894288405944602,8798.0923420480594,8966.1737024829217,9.0822901976535455,9.1012142979922448,-0.0026248792896641504,0.01089155983263268,5.8724436999999998,,,,,,,,,,,,,,,,,,,,,50.809889413743285,3.9280910091368932,-5.3701274813508233,              12.5,9.5399091711210637,2.9600908288789363,,,,,,,0.01892410033869929,0,0,0,0,0,0,1.1724630234846655e-23,2.1483818663471245e-25,0,             22735,              4354,              2682,              1843,              2482,              4940,              4880,             39166,              8526,              58.5,6830.9568674000002,           11224.9,71.507666666666665,80.250044970260504,41.831984999999996,             25417,7437.7688314624147,8.9143261946073675,8201.9712669726687,9.0121298027725771,0.17453914109176327,             32330,5831.2489914721955,26498.751008527805,7754.3212937762655,8.9560055532476284,304957.92305589881,2.8295521218660151,4.7409779574625102,1.5562434345656821,2.4882337063960414,60150.438855412031, 42097.52722879986,0.1472985609220967,0.59891463458174155,0.32662297678884822,3.5610698786887278,1.2700610274360817, 608.5521102486133,,,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.9918244952563271,,,
1982-01-01,             99491,             24969,25.096742418912264,31.116708282193667,             31295,            125180,35644.268693081744,          112690.5,11.286299999999999,0.39018231327052011,8815.2007300886926,8911.0671732704359,9.0842328659951317,9.0950492858258549,0.0019426683415861845,-0.0061650121663898716,5.9812985999999997,,,,,,,,,,,,,,,,,,,,,51.072012102737027,3.9332366388013331,-5.3806817408781669,12.666666666666666, 9.311852403069043, 3.354814263597623,,,,,,,0.010816419830723234,0,0,0,0,0,0,1.7544042741990936e-23,3.2147114693041897e-25,0,             23951,              4514,              2792,              1895,              2531,              4913,              5622,             40687,              9392,59.899999999999999,      6880.6287511,           11286.1,73.667666666666662,83.464789030958684,44.126932333333322,             26743,7614.9119480674635, 8.937863702303444,8262.9895606689497,9.0195417333177108,0.17315112935335611,             33642,6523.5443507754317,27118.455649224568,7721.8207357595547,8.9518054618123628,308206.97248364217,2.8146181883445873,4.7159558173520084,1.5509516139611808,2.4621103409781289,63450.356113702706,43783.916011248722,0.15710528920317929,0.59891463458174155,0.33911749398825536,3.5572477587513052,1.2689871443925285,609.64432551854907,,,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.99205434585957164,,,
1982-04-01,            101660,             26154,25.726932913633682,31.898062828498468,             32756,            131024,36207.826975448224,            116409,11.344466666666667,0.39091065892171012,8961.1969418277331,9051.9567438620561,9.1006590843045529,9.1107362281143107,0.016426218309421259,0.015686942288455796,6.3333747999999996,,,,,,,,,,,,,,,,,,,,,52.112707764381881,3.9534088300424677,-5.4009968547711606,              13.5,9.8742292251462249,3.6257707748537751,,,,,,,0.010077143809757771,0,0,0,0,0,0,2.6022869694198839e-23,4.768343243368999e-25,0,             24903,              4876,              2957,              2046,              2624,              4921,              5633,             42377,              9621,60.200000000000003,6892.2336330999997,           11344.5,74.894333333333336,87.565931078117799,45.086388666666672,             27860,7698.9716352423038,8.9488420450580275,  8375.46418955218,9.0330617807754958,0.17698279727210514,             34877,6578.0559029662318,28298.944097033767,7820.2716407168191,8.9644745696006076,316108.09978389007,2.7567047903480031, 4.618920621844639, 1.530161046162166,2.4125969271575443,64829.963596173497,45935.290992576622,0.14420772227681092,0.59891463458174155,0.35134039124854488,3.5070596752646415,1.2547779870567946,607.54144162205353,,,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.99229671592985891,,,
1982-07-01,            101426,             26959,26.579969633032949, 32.95571781449155,             33053,            132212, 35196.95528107354,            119997,11.398166666666667,0.39162283598075837,8898.4485809121343,8799.2388202683851,9.0936322237738541,9.0824204990283821,-0.0070268605306988974,-0.028315729085928609,6.8789509999999998,,,,,,,,,,,,,,,,,,,,,51.495992998497634,3.9415039987882432,-5.4172054512959527,              13.5,11.132187845070018,2.3678121549299824,,,,,,,-0.01121172474547194,0,0,0,0,0,0,3.8768875382601688e-23,7.1038785174739687e-25,0,             26016,              4994,              2980,              2172,              2729,              4390,              6130,             43373,             10320,61.700000000000003,6894.1357125000004,           11398.1,76.519999999999996,90.100036449138543,          47.21284,             28996,7719.2003398330598,8.9514660547305613,8259.2195800507216,9.0190853802172803,0.17806008346206165,             35650,7056.4916883775622,28593.508311622438,7612.0505958096064,8.9374878752422955,313845.81454064738,2.7309068355417616,4.5756955707353679,1.5207587244901888,2.3738073286891308,67887.599539212664, 47264.63068200268,0.15598409264824664,0.59891463458174155,0.36369909847839321,3.4924051543975123,1.2505906548432193, 604.8460172688591,,,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.99259480605392358,,,
1982-10-01,            102390,             27904,27.252661392714131, 33.78976842155604,             34024,            136096,35193.467393322084,          123580.5,11.444533333333332,0.39232568923068634,8946.6295407414327, 8798.366848330521,9.0990321527153171,9.0823213978262078,0.0053999289414630169,-9.9101202174267655e-05,8.2950054000000009,,,,,,,,,,,,,,,,,,,,,52.058741041614702,3.9523727164391023,-5.4312309037607136,              13.5,10.990899988521674, 2.509100011478326,,,,,,,-0.016710754889109225,0,0,0,0,0,0,5.801145052317123e-23,1.0629823358868982e-24,0,             26114,              5309,              3354,              2229,              2781,              4207,              5828,             44171,             10146,61.200000000000003,6982.0357524999999,           11444.1,79.269666666666666,92.181144765177251,         48.513036,             29468,7620.2173256114456,8.9385601686954423,8209.2920869709833,9.0130219730249248,0.18315184170609677,             36081,6849.5910665368683,29231.408933463132,7559.0365415640326,8.9304990194601501,318566.16746088874,2.6972078787097988,4.5192322137626562,1.5083421152037788,2.3407459988602803,69757.158442478947,48356.337409805616,0.15724797960758091,0.59891463458174155,0.37619361567780024,3.4731022287274027,1.2450482086087169,610.07605545296735,,,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.9928946162208323,,,
1983-01-01,            102396,             28503,27.836048283136059,34.513092563865257,             34932,            139728,35210.094449854703,          127329.5,11.498266666666666,0.39302487192372654,8905.3422544847344,8802.5236124636758,9.0944066289531609,9.0827937334980522,-0.0046255237621561918,0.00047233567184434833,9.2973531000000005,,,,,,,,,,,,,,,,,,,,, 52.66014389562735,3.9638588866057773,-5.4413977686763131,12.833333333333334,10.914985771856678,1.9183475614766561,,,,,,,-0.011612895455108685,0,0,0,0,0,0,8.6804901060210437e-23,1.5905838530715206e-24,0,             26123,              5591,              3601,              2203,              2896,              4258,              5620,             44920,              9989,60.600000000000001,6941.9877342999998,           11498.1,82.261333333333326,95.082024247766029,49.850367999999996,             29724,7490.1583607257044,8.9213452192417879,8146.3409865946905,9.0053241467227387,0.18893588601959038,             36433,6724.1803205699016,29708.819679430097,7486.3330678635339,8.9208343795750213,323759.34978783218,2.6738357221733096,4.4800716419882134, 1.499639037814257,2.3170685173181624, 71680.11540221647,49878.079273638883,0.15603197733151256,0.59891463458174155,0.38868813287720738,3.4607032621086242,1.2414718233608342,603.74210614063566,,,                 1,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,-0.99319614679096424,,,
